0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.814196] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.820360] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.826524] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.830614] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.836772] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.842937] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.849097] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.853204] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.857317] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.861434] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.867594] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.871705] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.875816] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.881994] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.886097] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.890207] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.894318] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.900486] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.904599] 
0.0576007389108 0.0405518786836 -0.127605144217 -10.8353276882 -16.6423426721 -165.22838255 0.0576007389108 0.0405518786836 -0.127605144217 -9.14672566462 -16.3434247249 -163.480377582 [( 0.058,  0.041, -0.128),(yaw:-10.8, pitch:-16.6, roll:-165.2),stamp=2014-07-09T13:58:53.910769] 
